"","match_id_18char","match_length","net_sentiment","positive","negative","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"2876","a1vHt000004uYU0IAM",3.7,351,353,2,7,217,0,9,262,36,113,270
"2877","a1vHt000004utlaIAA",3.3,229,305,76,57,122,42,78,97,35,45,208
"2878","a1vHt000004vEiYIAU",18.5,3585,3940,355,323,3578,65,322,2846,248,565,2182
"2879","a1vHt000004vfquIAA",18.9,3847,4265,418,589,3368,201,629,3080,387,1331,3216
"2880","a1vHt000004vfrnIAA",18.2,4030,4647,617,1112,5136,141,1180,3807,1929,2742,1769
"2881","a1vHt000004vfsRIAQ",14.9,831,942,111,47,939,0,121,535,78,138,415
"2882","a1vHt000004vfsbIAA",18.9,619,629,10,2,750,0,8,573,2,406,512
"2883","a1vHt000004vn9RIAQ",8,87,91,4,7,87,0,10,61,7,31,59
"2884","a1vHt000004vn9bIAA",18.8,1431,1559,128,411,1481,35,437,1301,75,391,1042
"2885","a1vHt000004wInTIAU",8.6,45,120,75,65,89,45,55,70,52,20,107
"2886","a1vHt000004wIoHIAU",16.1,327,378,51,97,373,36,106,258,93,170,177
"2887","a1vHt000004wJ1uIAE",16.6,408,466,58,39,438,0,29,279,23,84,297
"2888","a1vHt000004wJI2IAM",15.7,768,846,78,110,436,80,109,447,136,175,459
"2889","a1vHt000004wJIgIAM",15.6,423,483,60,64,553,52,58,402,90,261,386
"2890","a1vHt000004wJLQIA2",16.5,502,529,27,164,442,16,167,308,26,247,227
"2891","a1vHt000004wJVCIA2",16.4,1278,1595,317,642,917,26,519,906,197,687,395
"2892","a1vHt000004wJzkIAE",16,125,179,54,11,164,3,19,74,46,18,96
"2893","a1vHt000004wK5nIAE",16.2,5339,5635,296,548,3237,125,605,3957,202,1136,4046
"2894","a1vHt000004wLEMIA2",15.8,760,787,27,106,465,13,115,356,24,140,273
"2895","a1vHt000004wLEqIAM",15.7,2451,2933,482,810,2331,338,839,2517,391,1643,2251
"2896","a1vHt0000054gyzIAA",18.2,1600,1763,163,252,972,71,349,952,192,177,1189
"2897","a1vHt0000054h02IAA",10.8,89,97,8,3,167,0,4,53,3,8,56
"2898","a1vHt0000054oHRIAY",18.9,588,676,88,28,756,24,29,559,80,523,602
"2899","a1vHt000005539WIAQ",18.2,2198,2589,391,954,2738,290,1051,2107,400,1392,1553
"2900","a1vHt00000553DOIAY",18,2551,2817,266,320,2016,95,342,1652,145,432,1901
"2901","a1vHt0000055Zl0IAE",18.6,113,149,36,26,257,20,51,109,45,46,55
"2902","a1vHt0000055gsaIAA",18.1,1635,1798,163,226,1869,48,285,1125,69,425,1146
"2903","a1vHt0000055nb4IAA",18.2,1381,1572,191,172,987,85,233,895,125,143,878
"2904","a1vHt0000055uMsIAI",7.1,2369,2538,169,236,2284,100,173,1928,143,321,2027
"2905","a1vHt00000563cXIAQ",18.2,2004,2133,129,137,1561,25,144,1581,75,714,1490
"2906","a1vHt0000056VfwIAE",18.2,5125,5189,64,1065,4818,19,1125,4087,29,1383,2456
"2907","a1vHt0000056VkNIAU",14.3,244,345,101,96,406,59,72,151,59,99,275
"2908","a1vHt000005774TIAQ",17.5,1211,1249,38,48,1187,3,63,788,69,98,791
"2909","a1vHt0000057WMhIAM",17.4,2593,2772,179,536,1615,93,580,1555,121,603,1464
"2910","a1vHt0000057XBGIA2",17.7,707,979,272,305,947,205,320,820,270,521,685
"2911","a1vHt0000057XNlIAM",14.5,481,508,27,5,459,8,5,400,26,320,416
"2912","a1vHt0000057XO0IAM",13.6,2146,2237,91,326,1219,47,325,1660,68,459,1300
"2913","a1vHt0000057XTKIA2",5,211,295,84,60,210,20,78,177,87,28,197
"2914","a1vHt0000057XX2IAM",17.3,2873,2934,61,329,2410,12,375,2265,49,757,1165
"2915","a1vHt0000057Xp6IAE",17.1,1744,1778,34,408,1192,29,595,1214,28,423,1084
"2916","a1vHt000005893TIAQ",17.3,3324,3546,222,187,3365,171,182,3222,207,388,2205
"2917","a1vHt0000058OtzIAE",15.9,848,881,33,397,610,18,392,615,26,395,342
"2918","a1vHt0000058W8uIAE",16.9,327,372,45,44,216,20,38,230,15,97,298
"2919","a1vHt0000058eAxIAI",10.5,1056,1381,325,79,1019,92,89,1027,214,536,873
"2920","a1vHt00000590BwIAI",12.6,59,60,1,24,45,0,24,40,0,24,18
"2921","a1vHt00000590NdIAI",10.8,202,207,5,7,151,13,7,145,9,34,131
"2922","a1vHt0000059JZjIAM",17.1,3748,3887,139,452,2660,93,480,2544,103,762,2108
"2923","a1vHt0000059JaDIAU",8.4,31,33,2,0,21,0,0,30,2,0,11
"2924","a1vHt0000059TFhIAM",16.1,1729,1760,31,311,1201,19,371,1088,25,438,992
"2925","a1vHt0000059TGGIA2",16.3,6055,6135,80,1216,3919,26,1394,4555,34,1553,3168
"2926","a1vHt0000059Te8IAE",9.5,998,1270,272,864,1144,100,708,986,105,724,404
"2927","a1vHt0000059c3eIAA",16.2,5042,5188,146,1077,3630,78,1149,3856,94,1380,2846
"2928","a1vHt0000059c3jIAA",6.5,1740,1903,163,179,1885,86,126,1120,120,269,1204
"2929","a1vHt0000059c3oIAA",12.9,2922,3063,141,647,1712,104,743,1768,114,632,1719
"2930","a1vHt0000059yHSIAY",16.8,8350,8627,277,2386,7757,136,2492,6681,234,2949,2981
"2931","a1vHt0000059yLAIAY",16.1,4093,4329,236,803,2818,185,853,3159,222,1026,2967
"2932","a1vHt0000059yLZIAY",16.1,440,492,52,76,669,8,91,313,24,93,253
"2933","a1vHt000005AEenIAG",8.6,3,58,55,51,62,45,52,48,51,15,52
"2934","a1vHt000005AEnaIAG",16.6,695,718,23,169,522,26,168,509,35,157,310
"2935","a1vHt000005AMGwIAO",16.2,5611,5792,181,1411,4252,111,1666,4260,127,1436,3365
"2936","a1vHt000005AV2IIAW",15.6,194,216,22,23,223,13,68,154,19,45,169
"2937","a1vHt000005AV2mIAG",9.9,1354,1395,41,155,790,0,158,818,32,204,792
"2938","a1vHt000005AV6UIAW",16.8,4628,4802,174,533,2807,143,705,3380,339,764,3286
"2939","a1vHt000005AV8BIAW",16.1,3987,4119,132,1451,3396,68,1554,3285,96,1630,1652
"2940","a1vHt000005B0WAIA0",16.1,6777,6879,102,1074,4263,62,995,5242,143,1737,4513
"2941","a1vHt000005B0WeIAK",16.1,496,522,26,33,559,15,47,357,6,74,261
"2942","a1vHt000005B8xeIAC",16.3,224,281,57,55,381,52,79,247,81,101,225
"2943","a1vHt000005BH7SIAW",16.4,1583,1639,56,16,1449,0,10,1386,52,1168,1311
"2944","a1vHt000005BOmZIAW",16.1,345,395,50,56,496,12,36,240,10,95,207
"2945","a1vHt000005BOrtIAG",16.1,901,967,66,76,614,20,55,536,31,233,692
"2946","a1vHt000005BOs3IAG",16.6,893,1116,223,256,719,0,130,598,19,238,771
"2947","a1vHt000005BtRRIA0",16.1,8565,8777,212,1921,6961,48,1977,6797,187,2444,3529
"2948","a1vHt000005BtUGIA0",16.1,838,905,67,38,281,8,32,541,24,85,831
"2949","a1vHt000005C0sQIAS",11.4,-4,79,83,53,50,48,56,46,71,22,71
"2950","a1vUX0000004REXYA2",6.6,27,58,31,30,57,20,26,53,36,4,32
"2951","a1vUX0000004UabYAE",14.7,4623,5034,411,1111,4221,143,1195,3748,258,1547,2620
"2952","a1vUX00000058wDYAQ",12,932,969,37,312,593,28,309,599,35,333,507
"2953","a1vUX0000006laXYAQ",13.6,1473,1651,178,126,989,80,151,1334,115,363,1694
"2954","a1vUX0000006pz7YAA",5.2,320,384,64,208,344,43,195,277,45,211,176
"2955","a1vUX0000009YFNYA2",12.2,30,121,91,67,68,60,85,57,21,63,100
"2956","a1vUX0000009rJdYAI",13.2,1996,2189,193,611,1961,105,599,1573,118,646,870
"2957","a1vUX0000009rjRYAQ",13.1,4879,5152,273,877,3216,168,1028,3405,206,1010,2989
"2958","a1vUX000000A47BYAS",8.7,432,486,54,52,439,0,55,342,4,162,444
"2959","a1vUX000000A4YbYAK",8.8,175,247,72,40,245,43,54,224,63,69,153
"2960","a1vUX000000A4aDYAS",4.7,7,10,3,3,9,0,3,7,0,0,6
"2961","a1vUX000000A5hZYAS",12.5,4772,5109,337,1464,4120,110,1722,4200,301,1585,2357
"2962","a1vUX000000AamzYAC",13.1,1076,1131,55,329,1021,15,382,977,42,368,358
"2963","a1vUX000000B34DYAS",7.2,322,364,42,158,240,18,170,237,23,156,114
"2964","a1vUX000000B3x4YAC",12.7,1482,1501,19,1024,1177,10,1029,1133,16,1114,98
"2965","a1vUX000000BJc1YAG",13.1,2591,2688,97,886,1680,72,974,1762,78,917,1315
"2966","a1vUX000000BJiTYAW",13.1,137,184,47,42,176,40,45,139,40,94,152
"2967","a1vUX000000BKLBYA4",12.9,3573,3874,301,1018,3165,262,1341,3226,286,1118,2186
"2968","a1vUX000000BKRdYAO",13.2,3154,3224,70,794,2618,31,838,2640,40,913,1161
"2969","a1vUX000000BfUTYA0",13.1,2161,2450,289,620,1978,174,721,1922,203,717,1247
"2970","a1vUX000000BfpRYAS",13.1,363,562,199,203,553,172,204,453,178,211,403
"2971","a1vUX000000CGtpYAG",8.2,577,661,84,85,684,27,70,222,46,76,504
"2972","a1vUX000000CO9pYAG",12.9,1310,1531,221,175,968,17,180,1073,32,309,1345
"2973","a1vUX000000CaJ4YAK",12.6,104,218,114,125,150,65,70,172,81,86,153
"2974","a1vUX000000CaMHYA0",13.2,269,345,76,82,217,44,50,151,66,75,237
"2975","a1vUX000000ClO9YAK",12.6,11043,12066,1023,3388,8182,845,3770,9351,954,3749,6912
"2976","a1vUX000000D5jRYAS",12.7,1558,1773,215,203,1207,15,284,916,191,445,869
"2977","a1vUX000000DNgLYAW",12.7,13962,14341,379,3504,10749,130,3885,11647,259,3742,6447
"2978","a1vUX000000DT0zYAG",12,10835,11111,276,2906,8001,115,3294,9139,218,3160,6092
"2979","a1vUX000000De1FYAS",12.6,2917,3168,251,698,3426,153,722,2643,224,1106,2280
"2980","a1vUX000000DgO1YAK",12.4,568,629,61,36,329,44,49,430,69,85,470
"2981","a1vUX000000EBZtYAO",12.7,4192,4498,306,2041,4325,178,2046,3807,245,2070,1671
"2982","a1vUX000000EmMXYA0",11.3,23,32,9,5,19,5,9,21,9,4,18
"2983","a1vUX000000EtSrYAK",12,4406,4812,406,1245,4132,264,1401,3867,391,1612,2095
"2984","a1vUX000000EtnpYAC",12.6,175,253,78,92,177,14,105,146,31,53,171
"2985","a1vUX000000F1GjYAK",12.6,3775,3949,174,182,3151,93,359,3152,323,1780,2876
"2986","a1vUX000000FMHxYAO",12.6,5000,5214,214,581,4524,126,650,4303,280,2610,3809
"2987","a1vUX000000FQGjYAO",11.5,2321,2473,152,536,1734,57,469,1648,54,539,1347
"2988","a1vUX000000Gt5NYAS",12.5,8802,9350,548,2167,6347,373,2575,7743,699,2700,5725
"2989","a1vUX000000GvdSYAS",12.2,173,179,6,99,129,0,96,112,5,107,30
"2990","a1vUX000000GvgfYAC",1.8,25,28,3,2,21,0,5,20,0,10,17
"2991","a1vUX000000HCWDYA4",11.5,460,624,164,109,638,97,117,368,103,254,567
"2992","a1vUX000000I06PYAS",10.9,3178,3432,254,821,2759,115,1206,2890,170,1010,2162
"2993","a1vUX000000I7hNYAS",1.7,46,67,21,10,51,12,15,49,15,30,44
"2994","a1vUX000000INvpYAG",9.9,1051,1066,15,158,711,9,165,919,31,485,823
"2995","a1vUX000000IS2fYAG",12.4,105,131,26,2,112,0,17,44,20,48,89
"2996","a1vUX000000IS4HYAW",12.4,90,108,18,17,75,2,13,71,6,22,98
"2997","a1vUX000000IfKrYAK",9.5,5968,6229,261,1232,4698,110,1431,4967,210,1543,3813
"2998","a1vUX000000IhJSYA0",12,2053,2159,106,494,2129,84,473,1987,85,1013,1258
"2999","a1vUX000000IxMbYAK",11,299,315,16,27,104,3,33,52,19,73,31
"3000","a1vUX000000JucnYAC",11.7,1945,2006,61,59,1598,3,72,1689,89,856,1564
"3001","a1vUX000000K0NFYA0",8.2,152,168,16,21,190,13,16,161,10,146,152
"3002","a1vUX000000K1ZSYA0",11.5,9007,9419,412,2541,6763,182,2895,7610,328,2867,5583
"3003","a1vUX000000K7WnYAK",12,3791,4052,261,1013,3382,101,1092,3274,155,1108,2058
"3004","a1vUX000000K7YPYA0",12,3071,3436,365,1524,2786,303,1597,2951,326,1662,1586
"3005","a1vUX000000KGDVYA4",11.5,493,624,131,118,609,27,131,397,55,162,512
"3006","a1vUX000000KckHYAS",9,958,1021,63,64,513,40,76,715,48,198,677
"3007","a1vUX000000KgMTYA0",11.6,1204,1400,196,318,606,107,415,868,142,251,814
"3008","a1vUX000000KgPiYAK",11.7,471,619,148,237,537,169,104,543,142,300,410
"3009","a1vUX000000KmbZYAS",2.6,61,84,23,17,29,5,13,14,15,10,63
"3010","a1vUX000000KnUPYA0",11.7,5166,5236,70,918,3728,20,1114,4193,60,1118,3583
"3011","a1vUX000000KnvpYAC",11.8,6402,6739,337,1190,4514,291,1268,5436,323,1677,4021
"3012","a1vUX000000LLXhYAO",10.6,6054,6486,432,3036,5329,279,3432,5324,368,3093,2774
"3013","a1vUX000000LoJZYA0",7.8,46,71,25,12,29,4,22,20,15,15,59
"3014","a1vUX000000LoTFYA0",1.2,-1,1,2,2,2,0,0,0,0,0,1
"3015","a1vUX000000MD1pYAG",11.8,260,296,36,66,211,0,58,194,34,100,117
"3016","a1vUX000000MHobYAG",11.8,182,203,21,10,110,4,13,32,19,10,72
"3017","a1vUX000000MK3JYAW",11.8,4003,4347,344,417,3412,212,395,3744,284,639,3723
"3018","a1vUX000000MKEbYAO",11.7,4853,5402,549,2024,4837,370,2642,4523,501,2370,2597
"3019","a1vUX000000MYUTYA4",11.7,2697,3215,518,478,2578,388,432,2956,503,877,2314
"3020","a1vUX000000MYpSYAW",11,74,114,40,40,144,40,45,102,40,99,106
"3021","a1vUX000000MZDdYAO",11.1,180,204,24,20,198,0,20,136,18,24,153
"3022","a1vUX000000NN3xYAG",11.1,472,520,48,179,397,10,235,373,37,217,276
"3023","a1vUX000000O6HBYA0",10.8,4622,4753,131,1823,4343,52,2063,4267,77,1904,1943
"3024","a1vUX000000O98bYAC",11.1,3152,3433,281,745,2125,175,1068,2275,213,712,1984
"3025","a1vUX000000O9BpYAK",11.1,1981,2159,178,290,1610,68,515,1509,127,413,1512
"3026","a1vUX000000OSeHYAW",11,184,206,22,63,72,65,82,139,77,38,119
"3027","a1vUX000000OSkjYAG",5.6,30,40,10,7,20,0,0,9,5,1,12
"3028","a1vUX000000OeHFYA0",10.5,1062,1210,148,172,767,56,285,755,118,137,907
"3029","a1vUX000000PoKzYAK",11,4967,5550,583,849,3493,372,1537,3974,527,792,3976
"3030","a1vUX000000Pr17YAC",11.2,2180,2268,88,365,2035,49,350,1887,83,802,1716
"3031","a1vUX000000Q4j7YAC",9.9,791,845,54,432,647,46,432,673,51,510,369
"3032","a1vUX000000Q7YvYAK",11.1,2553,2801,248,656,1968,110,690,2357,156,974,1558
"3033","a1vUX000000QVONYA4",11,7946,8251,305,1619,5669,136,2028,6771,239,1652,4494
"3034","a1vUX000000RWF7YAO",5.5,20,70,50,23,85,5,5,46,27,1,81
"3035","a1vUX000000RqNVYA0",10.8,2039,2155,116,579,2449,135,159,1294,101,871,1797
"3036","a1vUX000000RwuLYAS",9.9,111,119,8,0,31,0,9,29,12,14,65
"3037","a1vUX000000RyMfYAK",10.2,2025,2102,77,786,1538,33,791,1386,100,940,873
"3038","a1vUX000000RymTYAS",10.4,1240,1320,80,116,1191,49,47,1060,143,270,599
"3039","a1vUX000000SLHdYAO",10.2,2813,3017,204,906,2452,71,1219,2226,103,855,1560
"3040","a1vUX000000SykPYAS",10.8,1528,1651,123,421,1253,70,634,1367,253,559,1116
"3041","a1vUX000000TUqjYAG",10.5,434,454,20,44,531,10,53,407,28,204,344
"3042","a1vUX000000Ta05YAC",10.5,481,530,49,167,553,36,169,498,51,161,159
"3043","a1vUX000000TpjtYAC",1.9,-5,13,18,0,13,11,16,10,17,11,7
"3044","a1vUX000000Tq6TYAS",5,46,56,10,24,52,3,27,44,5,33,19
"3045","a1vUX000000TvfdYAC",10.8,756,934,178,136,491,100,164,663,131,108,694
"3046","a1vUX000000TxkfYAC",10.3,163,178,15,12,292,10,14,149,14,11,89
"3047","a1vUX000000TyDhYAK",10.8,1533,1889,356,439,1345,158,594,1335,275,510,1355
"3048","a1vUX000000UOT7YAO",10.4,299,395,96,91,400,55,64,368,67,154,344
"3049","a1vUX000000UdwnYAC",10.5,733,830,97,146,754,29,244,591,46,129,545
"3050","a1vUX000000UezJYAS",10.1,276,311,35,37,248,16,32,253,87,125,213
"3051","a1vUX000000UitFYAS",10.4,2609,2761,152,256,2310,123,374,2033,110,981,1792
"3052","a1vUX000000UjfdYAC",10.5,938,1039,101,136,1100,83,240,882,93,246,665
"3053","a1vUX000000Uk5RYAS",5,0,20,20,16,11,4,25,16,20,9,46
"3054","a1vUX000000Uki9YAC",10.8,1430,1486,56,412,1189,43,486,1207,53,594,764
"3055","a1vUX000000V4H3YAK",10.3,288,325,37,15,158,8,20,153,65,126,146
"3056","a1vUX000000V973YAC",10.1,1083,1190,107,69,948,13,108,1097,44,149,569
"3057","a1vUX000000VBFJYA4",8.8,3367,3753,386,833,2392,228,1124,2725,332,814,2473
"3058","a1vUX000000VDgvYAG",10.5,170,196,26,2,143,0,13,141,14,122,118
"3059","a1vUX000000VVvZYAW",1.6,-16,19,35,32,8,3,35,0,32,0,11
"3060","a1vUX000000WY3NYAW",10.5,229,252,23,14,468,14,10,229,40,15,127
"3061","a1vUX000000WdizYAC",9.9,147,157,10,2,118,0,9,123,8,88,64
"3062","a1vUX000000X1wbYAC",10.2,4969,5133,164,2305,4554,61,2330,4358,92,2383,1865
"3063","a1vUX000000XAwfYAG",10.2,767,945,178,136,556,99,164,706,136,145,707
"3064","a1vUX000000XOmjYAG",10.2,152,155,3,11,84,0,13,115,17,20,82
"3065","a1vUX000000XY4XYAW",10.1,3006,3216,210,616,1649,135,656,2632,190,2104,2093
"3066","a1vUX000000YMXaYAO",10.1,562,595,33,17,245,13,33,460,24,106,532
"3067","a1vUX000000YNwfYAG",2.4,190,364,174,107,294,107,140,237,124,145,285
"3068","a1vUX000000Yg6TYAS",9.3,3792,4063,271,656,2794,113,1035,2917,189,745,2403
"3069","a1vUX000000YgjBYAS",3.9,6,59,53,42,45,40,40,40,42,42,47
"3070","a1vUX000000Ygo1YAC",10.2,4128,4317,189,1034,3091,60,1139,3573,121,1379,2781
"3071","a1vUX000000YguTYAS",9.9,379,525,146,153,561,92,142,419,116,175,265
"3072","a1vUX000000ZTtZYAW",9.9,1404,1439,35,26,1187,7,43,1232,35,789,1209
"3073","a1vUX000000ZYEvYAO",8.5,6363,6670,307,3193,5830,180,3681,5754,254,3213,2538
"3074","a1vUX000000Zc0nYAC",9.7,412,611,199,184,456,168,190,519,196,187,371
"3075","a1vUX000000ZcnBYAS",9.4,1271,1389,118,301,910,48,421,1017,68,318,982
"3076","a1vUX000000Zd1hYAC",9.9,317,383,66,46,365,46,71,344,47,181,242
"3077","a1vUX000000aC2fYAE",8.8,1346,1409,63,774,1329,36,818,1175,51,777,543
"3078","a1vUX000000ast7YAA",9.6,1013,1063,50,27,538,13,53,872,12,64,716
"3079","a1vUX000000b7c1YAA",9.2,1250,1363,113,392,1089,57,458,1151,106,445,697
"3080","a1vUX000000bFT7YAM",1.5,18,19,1,0,29,0,0,9,0,5,33
"3081","a1vUX000000bG7RYAU",9.4,1917,2090,173,714,1439,102,802,1593,126,658,1127
"3082","a1vUX000000bSmvYAE",9.3,1109,1244,135,349,626,103,374,932,113,326,615
"3083","a1vUX000000bW8zYAE",2.4,19,23,4,4,18,0,0,3,0,0,16
"3084","a1vUX000000brDRYAY",9.5,173,264,91,36,113,11,32,82,93,45,89
"3085","a1vUX000000cAMXYA2",9.5,28,34,6,0,18,6,5,21,4,15,26
"3086","a1vUX000000cqs1YAA",5,14,22,8,0,23,0,1,15,8,0,11
"3087","a1vUX000000dmSzYAI",8.7,6853,7148,295,3174,6195,136,3569,6210,195,3454,2671
"3088","a1vUX000000dqI5YAI",4.4,69,71,2,24,33,0,24,32,2,24,3
"3089","a1vUX000000dqMvYAI",8.8,41,67,26,28,64,15,25,36,17,27,58
"3090","a1vUX000000drpFYAQ",7.7,1535,1609,74,408,1201,50,506,1367,95,480,597
"3091","a1vUX000000dtvtYAA",8.1,51,86,35,23,92,4,27,45,21,9,71
"3092","a1vUX000000dxrRYAQ",9.2,387,413,26,150,341,0,223,306,0,179,193
"3093","a1vUX000000e657YAA",9.3,6538,6923,385,2756,5749,204,3222,5773,322,3194,3522
"3094","a1vUX000000e68LYAQ",8.7,2444,2641,197,689,1696,168,917,2035,186,745,1371
"3095","a1vUX000000eAofYAE",8.9,2978,3156,178,539,2446,70,615,2371,116,864,1483
"3096","a1vUX000000eEibYAE",8.7,3939,4135,196,759,2860,54,1049,3389,134,942,2593
"3097","a1vUX000000fB7ZYAU",5.3,-21,28,49,7,22,5,10,12,45,10,29
"3098","a1vUX000000gX7dYAE",8.7,1222,1395,173,412,1049,99,647,1160,132,429,797
"3099","a1vUX000000gX9FYAU",2.2,325,333,8,18,115,14,17,266,13,22,268
"3100","a1vUX000000gXvdYAE",8.5,380,463,83,168,322,22,201,345,35,169,297
"3101","a1vUX000000gXxFYAU",8.8,743,818,75,297,637,53,286,693,63,324,397
"3102","a1vUX000000gYEzYAM",8,324,359,35,40,327,9,22,280,15,47,265
"3103","a1vUX000000gYi1YAE",8.1,1587,1639,52,427,1604,17,511,1376,63,693,682
"3104","a1vUX000000gf0LYAQ",8.5,352,385,33,21,204,16,16,329,20,80,270
"3105","a1vUX000000ghRyYAI",3.6,894,1164,270,277,1552,107,436,813,144,390,575
"3106","a1vUX000000gkKzYAI",8.7,3275,3637,362,809,3104,325,1648,2929,351,1015,2423
"3107","a1vUX000000gzDZYAY",7.2,1759,1887,128,392,1724,97,606,1626,121,592,1116
"3108","a1vUX000000h5pFYAQ",8.7,7413,7682,269,1970,5124,119,2363,6221,215,2142,4306
"3109","a1vUX000000hC7ZYAU",8.7,434,465,31,44,346,15,100,217,64,131,329
"3110","a1vUX000000j6kPYAQ",7.6,3948,4267,319,2013,3791,180,2242,3754,252,2064,1462
"3111","a1vUX000000j6xJYAQ",5.1,75,82,7,6,109,0,0,40,6,24,48
"3112","a1vUX000000j7erYAA",8.3,1737,1924,187,346,1189,99,515,1436,136,368,1324
"3113","a1vUX000000jT13YAE",8.2,2261,2550,289,581,1943,166,558,2109,428,565,1351
"3114","a1vUX000000jvJtYAI",3.2,301,385,84,68,372,50,76,289,109,114,228
"3115","a1vUX000000kgDxYAI",8.1,5526,5733,207,1519,4143,73,1919,4711,142,1554,3367
"3116","a1vUX000000lr5hYAA",7.6,60,70,10,13,38,3,10,39,10,15,47
"3117","a1vUX000000lsOLYAY",7.9,106,139,33,34,162,10,45,98,30,48,109
"3118","a1vUX000000lso9YAA",8.1,514,533,19,110,437,13,290,441,19,121,352
"3119","a1vUX000000lv9JYAQ",7.6,389,476,87,58,380,36,108,371,101,39,324
"3120","a1vUX000000lwWnYAI",7.3,7843,8511,668,3200,7226,333,3545,7342,442,3348,4488
"3121","a1vUX000000mAxxYAE",6.9,320,353,33,181,343,16,170,272,26,167,154
"3122","a1vUX000000mB7dYAE",0.9,9,9,0,0,1,0,0,7,0,1,4
"3123","a1vUX000000mMmDYAU",7.3,551,594,43,33,469,23,32,543,30,113,376
"3124","a1vUX000000mXsvYAE",1.3,16,16,0,0,9,0,1,8,0,5,6
"3125","a1vUX000000mePlYAI",6.9,909,984,75,222,876,45,296,873,64,255,412
"3126","a1vUX000000mo2XYAQ",7.2,184,199,15,40,150,12,90,153,31,49,109
"3127","a1vUX000000moaPYAQ",7.3,755,869,114,83,600,57,106,705,128,272,550
"3128","a1vUX000000mu1VYAQ",7.1,689,916,227,291,612,98,386,712,183,218,560
"3129","a1vUX000000muUXYAY",7.1,405,547,142,120,402,56,150,423,107,103,424
"3130","a1vUX000000mvOzYAI",6.9,694,749,55,71,651,27,80,653,38,349,586
"3131","a1vUX000000pMEcYAM",7.1,396,515,119,94,534,27,92,376,94,126,310
"3132","a1vUX000000ptyXYAQ",5.2,0,0,0,0,4,0,0,0,0,0,0
"3133","a1vUX000000q3cvYAA",7.3,2602,2770,168,1008,2123,53,1118,2289,115,1000,1372
"3134","a1vUX000000q3kzYAA",7.1,2839,3218,379,1558,2788,273,1925,2772,357,1549,1644
"3135","a1vUX000000q75RYAQ",7.3,387,445,58,130,337,46,80,384,53,165,252
"3136","a1vUX000000qvILYAY",6.6,420,448,28,238,351,10,13,382,15,319,442
"3137","a1vUX000000qxtdYAA",6.9,10,10,0,0,13,0,0,7,0,0,24
"3138","a1vUX000000r1M9YAI",6.9,6811,7169,358,989,4356,132,1473,5700,269,3644,4677
"3139","a1vUX000000r225YAA",7.1,1451,1635,184,782,1534,120,874,1472,165,809,642
"3140","a1vUX000000r2LRYAY",6.9,1021,1347,326,549,1064,226,664,1116,277,507,812
"3141","a1vUX000000rYI5YAM",6.9,9,9,0,0,9,0,0,9,0,5,9
"3142","a1vUX000000rdw5YAA",7.1,973,1069,96,572,762,23,571,927,38,630,403
"3143","a1vUX000000rjDVYAY",6.4,549,682,133,223,537,44,248,567,88,221,372
"3144","a1vUX000000sJKDYA2",6.4,3,3,0,0,0,0,0,2,0,1,0
"3145","a1vUX000000t3IDYAY",5.5,222,249,27,25,220,10,29,207,66,111,145
"3146","a1vUX000000tAhtYAE",6.6,1459,1658,199,426,1238,103,809,1311,150,434,1084
"3147","a1vUX000000tAtBYAU",6.4,772,812,40,417,808,16,498,689,30,478,313
"3148","a1vUX000000tefxYAA",6,166,171,5,24,264,3,5,90,5,37,103
"3149","a1vUX000000tflhYAA",6.6,2376,2559,183,887,2034,61,1280,2208,110,913,1466
"3150","a1vUX000000tmOzYAI",6.1,546,572,26,11,469,0,30,490,38,313,509
"3151","a1vUX000000twPxYAI",6,364,493,129,144,395,47,174,405,89,120,330
"3152","a1vUX000000ueSbYAI",2.1,66,111,45,29,80,24,25,66,31,31,93
"3153","a1vUX000000upkbYAA",6,240,264,24,42,206,13,39,177,22,48,159
"3154","a1vUX000000vjrdYAA",6.2,275,513,238,218,443,201,215,437,180,153,286
"3155","a1vUX000000vuThYAI",5.5,487,520,33,81,459,25,152,415,24,149,332
"3156","a1vUX000000w6RdYAI",3.7,114,130,16,26,110,10,25,115,16,51,75
"3157","a1vUX000000wEfJYAU",6,1895,1972,77,539,1528,20,624,1570,64,619,1278
"3158","a1vUX000000xEjhYAE",6,318,377,59,120,242,46,160,312,54,125,182
"3159","a1vUX000000xVZFYA2",5.5,145,228,83,72,110,17,82,169,38,35,180
"3160","a1vUX000000xr1tYAA",2.3,27,30,3,0,28,0,1,8,0,5,21
"3161","a1vUX000000yLw1YAE",6.4,842,889,47,190,574,34,195,725,43,229,506
"3162","a1vUX000000z7KjYAI",5.5,1363,1500,137,502,1196,44,835,1216,88,476,850
"3163","a1vUX000000zOlNYAU",5.1,407,437,30,25,321,19,6,306,16,198,251
"3164","a1vUX000000zSU1YAM",4.1,95,100,5,5,121,5,5,39,5,0,65
"3165","a1vUX000000zchtYAA",5.8,2410,2718,308,678,2086,165,917,2182,211,754,1674
"3166","a1vUX000000zfSrYAI",5.7,1119,1176,57,348,985,18,350,982,70,452,379
"3167","a1vUX000000zgGrYAI",5.5,1646,2132,486,686,1885,254,1133,1793,481,893,1471
"3168","a1vUX0000010CztYAE",5,284,361,77,56,413,10,44,251,41,49,153
"3169","a1vUX0000011pfpYAA",5.5,927,1077,150,214,782,60,523,814,101,172,810
