match_id_18char,big_race_1,big_race_2,big_race_3,little_race_1,little_race_2,little_race_3,match_length,match_count,alignment
a1v2J0000028zmIQAQ,White or Caucasian,,NA,Black or African American,NA,NA,8.6,2,0.6666666666666666
a1v2J0000027OcnQAE,White or Caucasian,,NA,Black or African American,NA,NA,10.1,2,0.6666666666666666
a1v2J0000028zmMQAQ,White or Caucasian,,NA,Black or African American,NA,NA,10.1,2,0.6666666666666666
a1v2J0000039kiXQAQ,White or Caucasian,,NA,Black or African American,NA,NA,14.9,2,0.6666666666666666
a1v2J0000027QOHQA2,Black or African American,,NA,Black or African American,NA,NA,1.5,3,1
a1v2J0000027LRpQAM,White or Caucasian,,NA,Black or African American,NA,NA,14.9,2,0.6666666666666666
a1v2J0000028zmJQAQ,White or Caucasian,,NA,Black or African American,NA,NA,13.6,2,0.6666666666666666
a1v2J0000027MwTQAU,White or Caucasian,,NA,White or Caucasian,NA,NA,1.8,3,1
a1v2J000002AAobQAG,White or Caucasian,,NA,Black or African American,NA,NA,3,2,0.6666666666666666
a1v2J000002AC5uQAG,White or Caucasian,,NA,Black or African American,NA,NA,19.6,2,0.6666666666666666
a1v2J000002ABZpQAO,Asian,,NA,Other,NA,NA,12.3,2,0.6666666666666666
a1v2J0000027Ko1QAE,White or Caucasian,,NA,White or Caucasian,NA,NA,36.4,3,1
a1v2J0000027KBcQAM,White or Caucasian,,NA,Black or African American,NA,NA,9.1,2,0.6666666666666666
a1v2J0000027O5yQAE,White or Caucasian,,NA,Black or African American,NA,NA,1.2,2,0.6666666666666666
a1v2J000002eeKFQAY,White or Caucasian,,NA,Black or African American,NA,NA,6.6,2,0.6666666666666666
a1v2J0000027LgfQAE,White or Caucasian,,NA,Hispanic,NA,NA,35.9,2,0.6666666666666666
a1v2J000002ABAZQA4,Other,,NA,Black or African American,NA,NA,9.4,2,0.6666666666666666
a1v2J0000027KCaQAM,White or Caucasian,,NA,Black or African American,NA,NA,1.2,2,0.6666666666666666
a1v2J0000028zm7QAA,Asian,,NA,Asian,NA,NA,9.5,3,1
a1v2J0000029SQVQA2,Asian,,NA,Asian,NA,NA,3.5,3,1
a1v2J000002AAsxQAG,White or Caucasian,,NA,Black or African American,NA,NA,26.2,2,0.6666666666666666
a1v2J0000027O5kQAE,Black or African American,,NA,Black or African American,NA,NA,8.6,3,1
a1v2J0000027KmhQAE,Black or African American,,NA,Black or African American,NA,NA,18.7,3,1
a1v2J0000027LPdQAM,Asian,,NA,Black or African American, Asian,NA,7.2,1,0.3333333333333333
a1v2J000002AC5kQAG,Asian,,NA,Black or African American, Asian,NA,9.7,1,0.3333333333333333
a1v2J0000027LfZQAU,White or Caucasian,,NA,Black or African American,NA,NA,20.1,2,0.6666666666666666
a1v2J0000027LPRQA2,Other,,NA,Black or African American,NA,NA,19.5,2,0.6666666666666666
a1v2J0000027CXHQA2,Asian,,NA,Hispanic,NA,NA,3.2,2,0.6666666666666666
a1v2J0000027PoFQAU,White or Caucasian,,NA,Other,NA,NA,10.8,2,0.6666666666666666
a1v2J000002AAmeQAG,Asian,,NA,Black or African American,NA,NA,4.6,2,0.6666666666666666
a1v2J0000027O6KQAU,Asian,,NA,White or Caucasian,NA,NA,39.1,2,0.6666666666666666
a1v2J0000027LfVQAU,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,20.8,2,0.6666666666666666
a1v2J0000027MF8QAM,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,46,1,0.3333333333333333
a1v2J0000028zlxQAA,White or Caucasian,,NA,Black or African American,NA,NA,8.6,2,0.6666666666666666
a1v2J0000027LS7QAM,Black or African American,,NA,Black or African American,NA,NA,16.1,3,1
a1v2J0000028zmLQAQ,Asian,,NA,Hispanic,NA,NA,10.1,2,0.6666666666666666
a1v2J0000027KCIQA2,White or Caucasian,,NA,White or Caucasian,NA,NA,18.7,3,1
a1v2J0000027Qw4QAE,Black or African American,,NA,Black or African American,NA,NA,12.3,3,1
a1v2J0000027LPwQAM,White or Caucasian,,NA,Hispanic,NA,NA,8,2,0.6666666666666666
a1v2J0000027NVRQA2,Asian,,NA,American Indian or Alaska Native,NA,NA,17.6,2,0.6666666666666666
a1v2J0000028zlyQAA,Asian,,NA,Asian,NA,NA,3.2,3,1
a1v2J0000028zlzQAA,Black or African American,,NA,Hispanic,NA,NA,5.7,2,0.6666666666666666
a1v2J0000027O6AQAU,Asian,,NA,Black or African American,NA,NA,10.6,2,0.6666666666666666
a1v2J0000027QLmQAM,White or Caucasian,,NA,Black or African American,NA,NA,27.5,2,0.6666666666666666
a1v2J0000027KpXQAU,White or Caucasian,,NA,Hispanic,NA,NA,26.2,2,0.6666666666666666
a1v2J0000027Od1QAE,Black or African American,,NA,Black or African American,NA,NA,29.6,3,1
a1v2J000002ABBTQA4,White or Caucasian,,NA,Black or African American,NA,NA,11.4,2,0.6666666666666666
a1v2J000002eeHkQAI,White or Caucasian,,NA,Black or African American,NA,NA,6.1,2,0.6666666666666666
a1v2J0000027PnCQAU,White or Caucasian,,NA,White or Caucasian,NA,NA,10.4,3,1
a1v2J000002eedbQAA,Other,,NA,Black or African American,NA,NA,6,2,0.6666666666666666
a1v2J000002ABbBQAW,White or Caucasian,,NA,Black or African American,NA,NA,11.5,2,0.6666666666666666
a1v2J000002AB0mQAG,White or Caucasian,,NA,Black or African American,NA,NA,12.7,2,0.6666666666666666
a1v2J0000027PGsQAM,White or Caucasian,,NA,Asian,NA,NA,43,2,0.6666666666666666
a1v2J0000027LhYQAU,White or Caucasian,,NA,Black or African American,NA,NA,29.7,2,0.6666666666666666
a1v2J000002AAzyQAG,White or Caucasian,,NA,Black or African American,NA,NA,10.3,2,0.6666666666666666
a1v2J0000029SQiQAM,White or Caucasian,,NA,Hispanic,NA,NA,10,2,0.6666666666666666
a1v2J000002AAoAQAW,Other,,NA,American Indian or Alaska Native,NA,NA,11.9,2,0.6666666666666666
a1v2J0000027O5wQAE,White or Caucasian,,NA,Black or African American,NA,NA,24.8,2,0.6666666666666666
a1v2J0000027KC1QAM,White or Caucasian,,NA,Black or African American,NA,NA,9.5,2,0.6666666666666666
a1v2J0000027MFGQA2,Hispanic,,NA,Black or African American,NA,NA,10.4,2,0.6666666666666666
a1v2J000002AC6oQAG,Black or African American,,NA,Black or African American, White or Caucasian,NA,9.8,2,0.6666666666666666
a1v2J000002AAmvQAG,Black or African American,,NA,Black or African American,NA,NA,10.3,3,1
a1v2J000002AAnMQAW,Other,,NA,Black or African American,NA,NA,26.2,2,0.6666666666666666
a1v2J0000027PIFQA2,Asian,,NA,Black or African American,NA,NA,7.9,2,0.6666666666666666
a1v2J0000039Sw9QAE,White or Caucasian,,NA,Black or African American,NA,NA,15.3,2,0.6666666666666666
a1v2J000002ueHkQAI,White or Caucasian,,NA,Hispanic,NA,NA,6.4,2,0.6666666666666666
a1v2J0000027Mv8QAE,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,24,1,0.3333333333333333
a1v2J000002uhDEQAY,White or Caucasian,,NA,Other,NA,NA,4.2,2,0.6666666666666666
a1v2J000002AAptQAG,Other,,NA,Black or African American,NA,NA,51,2,0.6666666666666666
a1v2J0000027LQnQAM,White or Caucasian,,NA,Black or African American,NA,NA,5.1,2,0.6666666666666666
a1v2J0000027Pp4QAE,Hispanic,,NA,Black or African American,NA,NA,27.8,2,0.6666666666666666
a1v2J0000027LRGQA2,White or Caucasian,,NA,Hispanic,NA,NA,41.2,2,0.6666666666666666
a1v2J0000027LfsQAE,Other,,NA,Hispanic,NA,NA,1.3,2,0.6666666666666666
a1v2J0000028zmFQAQ,White or Caucasian,,NA,Black or African American,NA,NA,26.2,2,0.6666666666666666
a1v2J0000027LRBQA2,Black or African American,,NA,Black or African American,NA,NA,3.2,3,1
a1v2J0000027KpjQAE,Asian,,NA,Black or African American,NA,NA,10.8,2,0.6666666666666666
a1v2J0000027MwgQAE,White or Caucasian,,NA,Black or African American,NA,NA,11,2,0.6666666666666666
a1v2J000002AAsUQAW,White or Caucasian,,NA,Black or African American,NA,NA,23.6,2,0.6666666666666666
a1v2J0000027PGJQA2,White or Caucasian,,NA,Black or African American,NA,NA,0.2,2,0.6666666666666666
a1v2J0000027KoYQAU,Asian,,NA,Asian,NA,NA,12.4,3,1
a1v2J000002AAopQAG,Hispanic,,NA,Asian,NA,NA,5.7,2,0.6666666666666666
a1v2J000002ABc4QAG,White or Caucasian,,NA,Black or African American,NA,NA,23.1,2,0.6666666666666666
a1v2J0000027LghQAE,Asian,,NA,Black or African American,NA,NA,11.8,2,0.6666666666666666
a1v2J0000027QLwQAM,Other,,NA,Black or African American,NA,NA,11.3,2,0.6666666666666666
a1v2J0000027QMnQAM,Asian,,NA,Black or African American, White or Caucasian,NA,12.4,1,0.3333333333333333
a1v2J0000027QLuQAM,Asian,,NA,Black or African American, White or Caucasian,NA,5.6,1,0.3333333333333333
a1v2J0000027PFzQAM,Asian,,NA,Black or African American,NA,NA,12,2,0.6666666666666666
a1v2J0000027QMrQAM,White or Caucasian,,NA,Black or African American,NA,NA,8.5,2,0.6666666666666666
a1v2J0000027KCQQA2,White or Caucasian,,NA,Black or African American,NA,NA,1.2,2,0.6666666666666666
a1v2J000002AAriQAG,White or Caucasian,,NA,Black or African American,NA,NA,12.2,2,0.6666666666666666
a1v2J0000028zm1QAA,Black or African American,,NA,Asian,NA,NA,6.9,2,0.6666666666666666
a1v2J0000027QvcQAE,White or Caucasian,,NA,Other,NA,NA,23,2,0.6666666666666666
a1v2J0000027QvjQAE,White or Caucasian,,NA,Black or African American,NA,NA,2.6,2,0.6666666666666666
a1v2J0000038RnzQAE,White or Caucasian,,NA,Black or African American, Hispanic,NA,13.5,1,0.3333333333333333
a1v2J0000028zm4QAA,Asian,,NA,Hispanic,NA,NA,3.4,2,0.6666666666666666
a1v2J0000027LRrQAM,White or Caucasian,,NA,Black or African American,NA,NA,18.5,2,0.6666666666666666
a1v2J0000027CWsQAM,Asian,,NA,Asian,NA,NA,6.2,3,1
a1v2J0000027KnbQAE,Asian,,NA,Black or African American,NA,NA,3.4,2,0.6666666666666666
a1v2J0000029SQvQAM,White or Caucasian,,NA,Black or African American,NA,NA,15.8,2,0.6666666666666666
a1v2J0000027QwHQAU,White or Caucasian,,NA,White or Caucasian,NA,NA,30.4,3,1
a1v2J0000028zm6QAA,Hispanic,,NA,Hispanic,NA,NA,8.1,3,1
a1v2J0000027Ko7QAE,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,6.9,2,0.6666666666666666
a1v2J0000027MFUQA2,White or Caucasian,,NA,Other,NA,NA,7.1,2,0.6666666666666666
a1v2J0000027PouQAE,White or Caucasian,,NA,Black or African American,NA,NA,6.1,2,0.6666666666666666
a1v2J0000027KCWQA2,Asian,,NA,Black or African American,NA,NA,10.4,2,0.6666666666666666
a1v2J000002ABaFQAW,White or Caucasian,,NA,Black or African American,NA,NA,6.8,2,0.6666666666666666
a1v2J0000028zm8QAA,White or Caucasian,,NA,Black or African American,NA,NA,7.6,2,0.6666666666666666
a1v2J0000027OcZQAU,Asian,,NA,Black or African American,NA,NA,11.4,2,0.6666666666666666
a1v2J0000027O69QAE,Asian,,NA,Asian,NA,NA,6,3,1
a1v2J0000039aHvQAI,White or Caucasian,,NA,Hispanic,NA,NA,31.4,2,0.6666666666666666
a1v2J0000027O6pQAE,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,29.3,2,0.6666666666666666
a1v2J0000027QMzQAM,Hispanic,,NA,Hispanic,NA,NA,16,3,1
a1v2J0000027KogQAE,Asian,,NA,American Indian or Alaska Native,NA,NA,6.6,2,0.6666666666666666
a1v2J000002ABblQAG,White or Caucasian,,NA,Black or African American, Asian,NA,10.3,1,0.3333333333333333
a1v2J0000027Kn7QAE,White or Caucasian,,NA,Other,NA,NA,14.8,2,0.6666666666666666
a1v2J0000027QORQA2,Black or African American,White or Caucasian,,Other,NA,NA,7.7,0,0
a1v2J0000027QvyQAE,White or Caucasian,,NA,Other,NA,NA,9.1,2,0.6666666666666666
a1v2J0000027KC2QAM,Asian,,NA,Black or African American,NA,NA,15.1,2,0.6666666666666666
a1v2J0000027PGEQA2,Other,,NA,American Indian or Alaska Native,NA,NA,29,2,0.6666666666666666
a1v2J0000027KCVQA2,White or Caucasian,,NA,Hispanic,NA,NA,47.5,2,0.6666666666666666
a1v2J0000027NWGQA2,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,28,2,0.6666666666666666
a1v2J0000027QvqQAE,White or Caucasian,,NA,White or Caucasian,NA,NA,8.1,3,1
a1v2J000002AAqcQAG,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,36.5,2,0.6666666666666666
a1v2J0000027QvuQAE,White or Caucasian,,NA,Black or African American,NA,NA,6.6,2,0.6666666666666666
a1v2J0000027LfhQAE,White or Caucasian,,NA,Black or African American,NA,NA,5.6,2,0.6666666666666666
a1v2J0000027LQPQA2,White or Caucasian,,NA,Black or African American,NA,NA,7.7,2,0.6666666666666666
a1v2J0000027CWzQAM,Other,,NA,Black or African American,NA,NA,7.8,2,0.6666666666666666
a1v2J0000028zmHQAQ,White or Caucasian,,NA,Black or African American,NA,NA,11.4,2,0.6666666666666666
a1v2J000002ABBaQAO,Other,,NA,White or Caucasian,NA,NA,32.2,2,0.6666666666666666
a1v2J0000027LiGQAU,White or Caucasian,,NA,Black or African American,NA,NA,20.2,2,0.6666666666666666
a1v2J0000027KBuQAM,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,6.2,2,0.6666666666666666
a1v2J0000027LgqQAE,White or Caucasian,,NA,Black or African American,NA,NA,5.8,2,0.6666666666666666
a1v2J000002ABb6QAG,Black or African American,,NA,Black or African American,NA,NA,27.9,3,1
a1v2J000002AAqKQAW,White or Caucasian,,NA,Black or African American,NA,NA,4.7,2,0.6666666666666666
a1v2J000002ABZ5QAO,White or Caucasian,,NA,Black or African American,NA,NA,11.9,2,0.6666666666666666
a1v2J0000027KooQAE,White or Caucasian,,NA,Black or African American,NA,NA,10.1,2,0.6666666666666666
a1v2J0000027QvrQAE,Hispanic,,NA,Black or African American,NA,NA,9.1,2,0.6666666666666666
a1v2J0000027QvdQAE,White or Caucasian,,NA,Other,NA,NA,15,2,0.6666666666666666
a1v2J0000027PGYQA2,Asian,,NA,Black or African American, Hispanic,NA,10.7,1,0.3333333333333333
a1v2J0000027MweQAE,White or Caucasian,,NA,Black or African American,NA,NA,0.7,2,0.6666666666666666
a1v2J0000027KCPQA2,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,27.2,2,0.6666666666666666
a1v2J0000027LR7QAM,White or Caucasian,,NA,Black or African American,NA,NA,5.8,2,0.6666666666666666
a1v2J0000029SQpQAM,Asian,,NA,Black or African American,NA,NA,10.6,2,0.6666666666666666
a1v2J0000027KC8QAM,White or Caucasian,,NA,Black or African American,NA,NA,26.2,2,0.6666666666666666
a1v2J0000027PICQA2,White or Caucasian,,NA,Black or African American,NA,NA,26.9,2,0.6666666666666666
a1v2J0000027Kp1QAE,White or Caucasian,,NA,Black or African American,NA,NA,8,2,0.6666666666666666
a1v2J0000029SQxQAM,Asian,,NA,Asian,NA,NA,10.4,3,1
a1v2J000002ufauQAA,White or Caucasian,,NA,Black or African American,NA,NA,37.8,2,0.6666666666666666
a1v2J0000027MFHQA2,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,10.4,2,0.6666666666666666
a1v2J0000027PIDQA2,Black or African American,,NA,Black or African American,NA,NA,10.3,3,1
a1v2J000002AC6rQAG,White or Caucasian,,NA,Black or African American,NA,NA,10.4,2,0.6666666666666666
a1v2J0000027LQjQAM,Black or African American,,NA,Black or African American,NA,NA,5.6,3,1
a1v2J000002AAs5QAG,Black or African American,,NA,Black or African American,NA,NA,12.4,3,1
a1v2J0000028h6oQAA,Asian,,NA,Asian,NA,NA,7.6,3,1
a1v2J0000027MHJQA2,White or Caucasian,,NA,Hispanic,NA,NA,30.3,2,0.6666666666666666
a1v2J000002AAnPQAW,Asian,,NA,Asian,NA,NA,9.6,3,1
a1v2J0000027KBnQAM,White or Caucasian,,NA,Asian,NA,NA,38.2,2,0.6666666666666666
a1v2J0000027OcvQAE,White or Caucasian,,NA,Black or African American,NA,NA,8.9,2,0.6666666666666666
a1v2J0000029SQqQAM,Asian,,NA,Asian,NA,NA,9.8,3,1
a1v2J0000028zmBQAQ,White or Caucasian,,NA,Asian,NA,NA,1,2,0.6666666666666666
a1v2J0000039JDvQAM,White or Caucasian,,NA,White or Caucasian,NA,NA,18.3,3,1
a1v2J0000027PoLQAU,White or Caucasian,,NA,White or Caucasian,NA,NA,27,3,1
a1v2J0000029SQoQAM,White or Caucasian,,NA,Black or African American,NA,NA,20.4,2,0.6666666666666666
a1v2J000002AAmqQAG,Other,,NA,Other,NA,NA,7.7,3,1
a1v2J0000027MwbQAE,White or Caucasian,,NA,Other,NA,NA,4.9,2,0.6666666666666666
a1v2J0000027PGDQA2,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,8.9,2,0.6666666666666666
a1v2J0000027QMDQA2,Asian,,NA,Other,NA,NA,6,2,0.6666666666666666
a1v2J0000027KBOQA2,White or Caucasian,,NA,White or Caucasian,NA,NA,19.2,3,1
a1v2J0000029SQyQAM,White or Caucasian,,NA,Black or African American,NA,NA,49.9,2,0.6666666666666666
a1v2J0000027O6LQAU,White or Caucasian,,NA,Black or African American,NA,NA,28.5,2,0.6666666666666666
a1v2J000002AB9TQAW,Asian,,NA,American Indian or Alaska Native,NA,NA,30.8,2,0.6666666666666666
a1v2J0000027LgtQAE,White or Caucasian,,NA,Black or African American, Hispanic,NA,7.3,1,0.3333333333333333
a1v2J0000027CX2QAM,White or Caucasian,,NA,Black or African American,NA,NA,6.5,2,0.6666666666666666
a1v2J000002ABZlQAO,Asian,,NA,Black or African American,NA,NA,16.6,2,0.6666666666666666
a1v2J0000027O6qQAE,White or Caucasian,,NA,Black or African American,NA,NA,19.6,2,0.6666666666666666
a1v2J0000027OaiQAE,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,4.2,1,0.3333333333333333
a1v2J0000027Pp3QAE,White or Caucasian,,NA,Black or African American,NA,NA,8.7,2,0.6666666666666666
a1v2J000002AB0QQAW,White or Caucasian,,NA,Hispanic,NA,NA,26.7,2,0.6666666666666666
a1v2J0000028zmGQAQ,White or Caucasian,,NA,Hispanic,NA,NA,12.4,2,0.6666666666666666
a1v2J0000028zm2QAA,White or Caucasian,,NA,Black or African American,NA,NA,11.2,2,0.6666666666666666
a1v2J000002ABasQAG,Asian,,NA,Black or African American,NA,NA,2.8,2,0.6666666666666666
a1v2J000002ABbxQAG,White or Caucasian,,NA,White or Caucasian,NA,NA,13.8,3,1
a1v2J000002ABbfQAG,White or Caucasian,,NA,Black or African American,NA,NA,32.4,2,0.6666666666666666
a1v2J0000027LQkQAM,White or Caucasian,,NA,Black or African American,NA,NA,37.8,2,0.6666666666666666
a1v2J000002ABA8QAO,White or Caucasian,,NA,Other,NA,NA,42,2,0.6666666666666666
a1v2J0000029SQbQAM,White or Caucasian,,NA,Black or African American,NA,NA,19.8,2,0.6666666666666666
a1v2J0000027Kp2QAE,Asian,,NA,Asian,NA,NA,10.8,3,1
a1v2J0000027LhbQAE,White or Caucasian,,NA,Black or African American,NA,NA,10.2,2,0.6666666666666666
a1v2J0000027KCZQA2,White or Caucasian,,NA,Hispanic,NA,NA,22.5,2,0.6666666666666666
a1v2J0000027QxNQAU,Hispanic,,NA,Hispanic,NA,NA,30,3,1
a1v2J0000029SQZQA2,Asian,,NA,Asian,NA,NA,9.8,3,1
a1v2J0000029SQaQAM,White or Caucasian,,NA,Asian,NA,NA,10.3,2,0.6666666666666666
a1v2J0000039FAtQAM,White or Caucasian,,NA,Asian,NA,NA,24.2,2,0.6666666666666666
a1v2J000002AC6tQAG,White or Caucasian,,NA,Black or African American,NA,NA,7.8,2,0.6666666666666666
a1v2J000002AAzhQAG,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,25.5,1,0.3333333333333333
a1v2J000002AAssQAG,White or Caucasian,,NA,Other,NA,NA,11.2,2,0.6666666666666666
a1v2J0000039SDMQA2,White or Caucasian,,NA,Other,NA,NA,8.6,2,0.6666666666666666
a1v2J0000027Od7QAE,White or Caucasian,,NA,Black or African American,NA,NA,27.4,2,0.6666666666666666
a1v2J0000027LQyQAM,White or Caucasian,,NA,Black or African American,NA,NA,26.4,2,0.6666666666666666
a1v2J0000027KC9QAM,White or Caucasian,,NA,Hispanic,NA,NA,10,2,0.6666666666666666
a1v2J000002AC7tQAG,Asian,,NA,Asian,NA,NA,11.3,3,1
a1v2J000002ueIEQAY,Black or African American,,NA,Black or African American, White or Caucasian,NA,6.8,2,0.6666666666666666
a1v2J000002uhxKQAQ,White or Caucasian,,NA,Hispanic,NA,NA,19.6,2,0.6666666666666666
a1v2J000002egsJQAQ,White or Caucasian,,NA,Black or African American,NA,NA,5.9,2,0.6666666666666666
a1v2J0000028zmOQAQ,White or Caucasian,,NA,Other,NA,NA,12.6,2,0.6666666666666666
a1v2J0000027KmrQAE,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,12.4,1,0.3333333333333333
a1v2J0000027QvnQAE,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,9.7,1,0.3333333333333333
a1v2J0000027QwUQAU,Black or African American,,NA,Black or African American,NA,NA,0.3,3,1
a1v2J0000027LR0QAM,White or Caucasian,,NA,Black or African American,NA,NA,1.6,2,0.6666666666666666
a1v2J0000027PGaQAM,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,12.9,1,0.3333333333333333
a1v2J0000039FRwQAM,White or Caucasian,,NA,Black or African American,NA,NA,14.9,2,0.6666666666666666
a1v2J0000027O5VQAU,White or Caucasian,,NA,Black or African American, White or Caucasian,NA,42.4,1,0.3333333333333333
a1v2J0000027QOCQA2,Asian,,NA,Black or African American,NA,NA,23.8,2,0.6666666666666666
a1v2J0000027KneQAE,White or Caucasian,,NA,Black or African American,NA,NA,21.9,2,0.6666666666666666
a1v2J0000027KCOQA2,White or Caucasian,,NA,American Indian or Alaska Native,NA,NA,12.4,2,0.6666666666666666
a1v2J000002AB9KQAW,Black or African American,,NA,Black or African American,NA,NA,12.9,3,1
a1v2J0000027NWkQAM,White or Caucasian,,NA,Black or African American,NA,NA,8.7,2,0.6666666666666666
a1v2J0000027MFTQA2,White or Caucasian,,NA,Black or African American,NA,NA,18.6,2,0.6666666666666666
a1v2J0000027OcxQAE,Asian,,NA,Other,NA,NA,12.1,2,0.6666666666666666
a1v2J0000027LQWQA2,Black or African American,,NA,Black or African American, Hispanic,NA,6.8,2,0.6666666666666666
a1v2J0000027QN3QAM,White or Caucasian,,NA,Black or African American, Hispanic,NA,4.7,1,0.3333333333333333
a1v2J0000027KBrQAM,White or Caucasian,,NA,Hispanic,NA,NA,22,2,0.6666666666666666
a1v2J0000027KCFQA2,White or Caucasian,,NA,Black or African American,NA,NA,21.6,2,0.6666666666666666
a1v2J0000027MwQQAU,Asian,,NA,Asian,NA,NA,12.4,3,1
a1v2J0000027LRCQA2,Asian,,NA,Black or African American, White or Caucasian,NA,10.8,1,0.3333333333333333
a1v2J000002AAnvQAG,White or Caucasian,,NA,Black or African American,NA,NA,7.5,2,0.6666666666666666
a1v2J0000027OceQAE,Black or African American,,NA,Black or African American, White or Caucasian,NA,8.3,2,0.6666666666666666
a1v2J000002AAnqQAG,Hispanic,,NA,Black or African American, White or Caucasian,NA,42.1,1,0.3333333333333333
a1v2J0000027LRyQAM,Black or African American,,NA,American Indian or Alaska Native,NA,NA,8.2,2,0.6666666666666666
a1v2J0000029SQrQAM,White or Caucasian,,NA,Hispanic,NA,NA,18.5,2,0.6666666666666666
a1v2J000002AC6vQAG,White or Caucasian,,NA,Black or African American,NA,NA,8,2,0.6666666666666666
a1v2J0000027PGXQA2,White or Caucasian,,NA,White or Caucasian,NA,NA,11.5,3,1
a1v2J0000027PG9QAM,White or Caucasian,,NA,Black or African American,NA,NA,1.9,2,0.6666666666666666
a1v2J000002AC64QAG,White or Caucasian,,NA,Black or African American,NA,NA,10.8,2,0.6666666666666666
